student_id,program_name,uni_name,rating,is_relevant
163, Public Health Occupational and Environmental Medicine Track (Non Yale Fellows),Yale University,4,1
163, Teaching and Learning (Non-Thesis),McGill University,3,0
163,Automatic Systems and Industrial Electronics Engineering,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),2,0
163,Bioinformatics ,University of British Columbia,1,0
163,Communications and Electronics Engineering,Beirut Arab University,1,0
163,Data Science,Universitat Autònoma de Barcelona,1,0
163,Logic and Philosophy of Science,Ludwig-Maximilians-Universität München,2,0
164, Linguistics (Thesis),McGill University,2,0
164, Public Policy,University of Chicago,1,0
164,Computer Engineering,Complutense University of Madrid,5,1
164,Computer Engineering,Universidad Autónoma de Madrid,4,1
164,Erasmus Mundus Nuclear Fusion and Engineering Physics,Universidad Carlos III de Madrid (UC3M),3,1
164,Health Science – Prevention and Health Promotion,Technical University of Munich,2,0
164,Mathematics,Universität Hamburg,3,0
164,Neuroengineering and Rehabilitation,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),5,1
164,Pathology (Thesis),McGill University,3,0
164,Physical Activity and Health ,Unversity of Balamand ,1,0
165,Computer Science,Unversity of Balamand ,2,0
165,Engineering Physics,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),5,1
165,Erasmus Mundus Master of Science in Textile Engineering,Universitat Politecnica de Valencia,5,1
165,Film Production ,University of British Columbia,3,0
165,Industrial Engineering,University of Salamanca,5,1
165,Management,University of British Columbia,2,0
165,Management ,University of Göttingen,3,0
165,Mathematics ,Friedrich-Alexander-Universität Erlangen-Nürnberg,2,0
165,Mechanical Engineering,Universitat Politecnica de Valencia,4,1
165,Neuroengineering and Rehabilitation,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),3,1
165,Project Management,Jinan University,1,0
165,Sociology,American University of Beirut ,2,0
165,Thermal Engineering,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),5,1
166, Kinesiology ,University of Toronto,1,0
166,Applied Animal Biology,University of British Columbia,3,0
166,Atmospheric Environment and Air Quality,McGill University,2,0
166,Banking and Finance,Modern University for Business and Science,2,0
166,Computer Engineering,McGill University,2,0
166,Computer Science,Notre Dame University ,2,0
166,Criminology and Public Prevention Policies,Universitat Pompeu Fabra (Barcelona),4,1
166,Physics,Lebanese International University,3,0
166,Psychology,Universitat Autònoma de Barcelona,5,1
166,Psychology,Universitat Ramon Llull,4,1
166,Psychology,Universität Hamburg,5,1
166,Psychology ,Friedrich-Alexander-Universität Erlangen-Nürnberg,5,1
166,Religious Studies,Saint Joseph University of Beirut,3,0
167,Employment and Labor Relations,Universidad Carlos III de Madrid (UC3M),3,0
167,English Studies,University of Granada,2,0
167,Fine Arts,Universitat de Barcelona,1,0
167,Food and Beverage Management,Notre Dame University ,1,0
167,Music,Johns Hopkins University,2,0
167,Psychology,Holy Spirit University of Kaslik,4,1
167,Psychology,Islamic University of Lebanon,4,1
167,Psychology,Universität Hamburg,5,1
167,Social Work,Haigazian University,4,1
167,Voice,McGill University,1,0
168, Second Language Education (Thesis),McGill University,1,0
168,Applied Urban Science and Informatics,New York University (NYU),3,1
168,Artistic Production,Universitat Politecnica de Valencia,3,1
168,Chemical and Biological Engineering,Friedrich-Alexander-Universität Erlangen-Nürnberg,2,0
168,Computer Science,Cornell University,5,1
168,Computer Science,"University of California, Los Angeles (UCLA)",5,1
168,Cybersecurity,New York University (NYU),4,1
168,Information Systems and Artificial Intelligence for Business and Management  and Management,Johns Hopkins University,3,0
168,Mechanical Engineering,Beirut Arab University,1,0
168,Physics ,University of British Columbia,2,0
168,Research Methodology in Social Sciences,Complutense University of Madrid,1,0
169, Transportation and Logistics ,University of British Columbia,3,1
169,Anthropology ,University of British Columbia,2,0
169,Astrophysics,Complutense University of Madrid,3,0
169,Computer Science,"University of California, Los Angeles (UCLA)",4,1
169,Cybersecurity Risk and Strategy,New York University (NYU),4,1
169,Information Science,Cornell University,5,1
169,Management and Systems ,New York University (NYU),3,1
169,Psychology,Unversity of Balamand ,2,0
169,Social Communication,Complutense University of Madrid,3,0
169,"Telecommunications, Data Protection, Audiovisual and Information Society Law",Universidad Carlos III de Madrid (UC3M),2,0
170, Computer Techniques,University of Pennsylvania,5,1
170, Human Resources Management,New York University (NYU),2,0
170,Computer Science,California Institute of Technology (Caltech),5,1
170,Computer Science,"University of California, Berkeley (UCB)",5,1
170,English Language ,American University of Beirut ,2,0
170,Graphic Design,American University of Beirut ,3,1
170,Italian Studies,McGill University,2,0
170,"Logic, Information, and Computation",University of Pennsylvania,5,1
170,Modern Languages ??and Literatures,Universitat de Valencia,3,0
170,Mountain Guide and Outdoor Activities ,Antoine University,2,0
170,Nanoscience,Universität Hamburg,2,0
170,Psychology,University of Cologne,3,0
171,Applied Computer Science ,University of Göttingen,5,1
171,Art,Yale University,2,0
171,Art History,American University of Beirut ,1,0
171,Bioinformatics,Freie Universitaet Berlin,4,1
171,Biomedichal Engineering ,American University of Science and Technology,2,0
171,Computer Science,Albert-Ludwigs-Universitaet Freiburg,4,1
171,Computer Science ,Goethe-University Frankfurt am Main,5,1
171,Computing in Science,Universität Hamburg,5,1
171,Medicine  International Program in Medicine,University of Navarra,2,0
171,"Religion, Literature, and the Arts",University of British Columbia,2,0
171,Science in biomadical engineering,Rafik Hariri  University ,2,0
171,Sport and Exercise Science,Universitat Ramon Llull,1,0
172, Special Education,Haigazian University,3,0
172,Accounting,Notre Dame University ,2,0
172,Accounting and Finance,Jinan University,2,0
172,Chemistry,Universitat Ramon Llull,5,1
172,Jewish Studies,McGill University,1,0
172,Mathematics,Universitat Autònoma de Barcelona,4,1
172,Mathematics,Universitat de Barcelona,5,1
172,Physics,Complutense University of Madrid,4,1
172,Political Science,Princeton University,2,0
172,Religious Studies,Saint Joseph University of Beirut,3,0
172,Travel and Airline Services,Islamic University of Lebanon,1,0
173," Feminist, Gender, and Sexuality Studies",Cornell University,2,0
173,Arabic Language and Literature,Saint Joseph University of Beirut,1,0
173,Chemical and BioEngineering,Universität Stuttgart,1,0
173,Chemistry,Universidad de Sevilla,4,1
173,Chemistry,University of Pennsylvania,5,1
173,Geology,Universitat Autònoma de Barcelona,5,1
173,Industrial Engineering and Management,Technische Universität Berlin (TU Berlin),3,0
173,MD Program ,Unversity of Balamand ,2,0
173,Musical Science and Technology,McGill University,2,0
173,Philosophy,McGill University,2,0
173,Physics,Universitat Autònoma de Barcelona,5,1
173,Religion and Globalization,McGill University,2,0
174, Biomedical  Engineering,Yale University,1,0
174, Education and Society (Non-Thesis),McGill University,1,0
174,Egyptology,Universität Heidelberg,5,1
174,Entrepreneurship and Social Innovation,Universitat Autònoma de Barcelona,3,0
174,Historical Musicology,Universität Hamburg,5,1
174,Materials Science and  Engineering,Columbia University,2,0
174,Philosophy,University of Cologne,5,1
174,Soil Science,University of British Columbia,2,0
174,Terrestrial Ecology and Biodiversity Management,Universitat Autònoma de Barcelona,2,0
174,Theologica,Saint Joseph University of Beirut,4,1
175, Music Education (Non-Thesis),McGill University,2,0
175,Behavioral and Health Sciences Methodology,Complutense University of Madrid,3,0
175,Chemical Engineering,Holy Spirit University of Kaslik,2,0
175,European Union-China,Universitat Autònoma de Barcelona,3,0
175,Food Technology,Technische Universität Berlin (TU Berlin),2,0
175,Industrial Engineering,Lebanese International University,2,0
175,Reading/Writing/Literacy ,University of Pennsylvania,5,1
175,Special Education ,University of British Columbia,3,0
176, Africana Studies,University of Pennsylvania,2,0
176,Chemical Biology,"KIT, Karlsruhe Institute of Technology",2,0
176,Environmental Studies,Yale University,3,0
176,Marine Technologies,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),3,0
176,Medical Engineering ,Technical University of Darmstadt,2,0
176,Nautical Science and Maritime Transport,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),4,1
176,Radio/TV,Notre Dame University ,1,0
176,Romance Studies,University of British Columbia,2,0
177, Atmospheric Science,Cornell University,1,0
177, Urban Sociology,University of Pennsylvania,2,0
177,Advertising and Communication ,Haigazian University,3,0
177,History,Universitat Autònoma de Barcelona,2,0
177,Marine Technologies,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),5,1
177,Museum Studies,University of British Columbia,2,0
177,Nautical Science and Maritime Transport,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),5,1
177,Optics and Optometry,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),2,0
177,School Elementary Teaching ,Jinan University,1,0
177,World Cinemas,McGill University,3,0
178,Arabic Language and Literature,Beirut Arab University,5,1
178,Arabic Language and Literature,Unversity of Balamand ,4,1
178,Biomedical  Engineering,University of British Columbia,2,0
178,Biophysics,University of Pennsylvania,1,0
178,Earth Sciences,Universität Heidelberg,2,0
178,English Language,Haigazian University,5,1
178,English Studies,American University of Science and Technology,5,1
178,French Literature,Saint Joseph University of Beirut,4,1
178,Mechanical engineering,Friedrich-Alexander-Universität Erlangen-Nürnberg,2,0
178,Philosophy ,Holy Spirit University of Kaslik,5,1
178,Psychologie ,Technical University of Darmstadt,2,0
178,Sociology,University of Chicago,3,0
179, Ancient Near East,University of Pennsylvania,3,0
179, Earth and Planetary Sciences,Johns Hopkins University,3,0
179,Economics,Universitat Autònoma de Barcelona,1,0
179,Economics and International Economics and Finance,University of Navarra,2,0
179,English Language and Literature,Beirut Arab University,4,1
179,English Language and Literature,Holy Spirit University of Kaslik,5,1
179,Geography and Land Management,Universidad de Sevilla,1,0
179,Law ,McGill University,2,0
179,Modern Languages and Translation,Holy Spirit University of Kaslik,5,1
179,Religious Studies,Saint Joseph University of Beirut,3,1
179,Sociology,University of Chicago,1,0
179,Speech-Language Therapy,Islamic University of Lebanon,4,1
179,Studio Arts ,American University of Beirut ,1,0
180, Foundations of Computer Science,Columbia University,3,0
180, Higher Education,University of Toronto,3,1
180,"Biochemistry, Molecular Biology and Biomedicine",Universitat Autònoma de Barcelona,1,0
180,Biomarketing,Saint Joseph University of Beirut,2,0
180,Curriculum & Pedagogy,University of Toronto,4,1
180,Curriculum Studies ,University of British Columbia,5,1
180,Data Science,Universitat Autònoma de Barcelona,2,0
180,General Musicology of Modal Traditions ,Antoine University,2,0
180,Health Science – Prevention and Health Promotion,Technical University of Munich,2,0
180,International Educational Development,University of Pennsylvania,5,1
180,Landscape Architecture ,University of Toronto,2,0
180,Social Studies Education ,University of British Columbia,5,1
180,Theology,Holy Spirit University of Kaslik,2,0
181, Information Systems,Cornell University,3,1
181, Second Language Education (Thesis),McGill University,3,1
181,Adult Learning and Education ,University of British Columbia,3,1
181,Artificial Intelligence,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),3,0
181,Bioengineering,"KIT, Karlsruhe Institute of Technology",3,0
181,Early Childhood Education ,University of British Columbia,4,1
181,Education,"University of California, Los Angeles (UCLA)",5,1
181,Education Policy ,University of Pennsylvania,4,1
181,Fashion and Beauty Business Management,Universidad Carlos III de Madrid (UC3M),2,0
181,General Health Psychology,University of Navarra,2,0
181,Literacy Education ,University of British Columbia,5,1
181,Medieval European Identity,Universitat Autònoma de Barcelona,2,0
181,Psychology,Goethe-University Frankfurt am Main,2,0
